id,label
34332,0.969240181845
20636,0.523233019047
30345,0.264785543909
3735,0.918506401647
18508,0.0847586710289
12924,0.625278053904
31244,0.815113127633
35349,0.373900169966
27906,0.269505730113
27007,0.788704941136
3661,0.424055537378
18675,0.596257978029
3193,0.97299169076
5772,0.955897310931
7319,0.693933233443
34850,0.0569377186382
3841,0.379851449443
36472,0.0045922543073
39049,0.705874174186
31896,0.339656044618
3136,0.0775236820148
21812,0.00754689026146
6301,0.0456439920951
30881,0.877587923122
9764,0.669921992603
24413,0.0973227123123
24868,0.572358679765
38024,0.80605307201
37293,0.0412300294529
22967,0.651106503396
7116,0.452431833462
23406,0.558609088615
19102,0.682027891222
33008,0.0212189710522
27202,0.801817667464
36760,0.0762109943374
19575,0.543833067119
14718,0.13316321825
26527,0.829521239063
27548,0.0464176888686
33586,0.0788841987015
13560,0.354904454058
8103,0.589653126947
28731,0.00102510259587
28570,0.584110329522
34688,0.280481720871
27637,0.703333828704
35237,0.121336676181
14723,0.864053207462
23923,0.304112811964
11435,0.194279347081
32931,0.272982955635
32920,0.931155482095
10651,0.344535762277
24012,0.665075145278
33499,0.439153929998
6147,0.617017229831
12350,0.392890436406
2786,0.964183595957
13376,0.0977469870889
30766,0.0941450957597
4637,0.348424655808
24635,0.781139749071
17870,0.901024403236
24006,0.987649368364
7563,0.114095854287
29966,0.851783998342
23980,0.151653607298
3364,0.438662611318
23910,0.803797373363
1032,0.194994640574
15313,0.236578191668
15515,0.057559778282
33506,0.957390405592
24473,0.483359960999
25594,0.515986752583
12925,0.0543819902839
30341,0.0399611742988
26590,0.7981460625
11392,0.114939265616
20320,0.616614034797
23888,0.908119255149
30041,0.297684564194
16209,0.152289471469
34094,0.11394065397
14520,0.239932907283
27167,0.364267496679
28255,0.837842728195
21145,0.214998293498
5216,0.0613042402844
26235,0.165595970859
31808,0.416484570022
17052,0.0641382579674
39244,0.899486298844
16424,0.58453593443
32886,0.437403283341
13539,0.0406377050428
34829,0.866154932046
30567,0.432315910966
33477,0.166486390207
15052,0.00788337845167
1375,0.454954714536
13425,0.340442404613
26137,0.321563734129
36597,0.434178215306
34851,0.869380918368
1663,0.068520411136
10222,0.473636788958
29805,0.122262008809
22608,0.722275483028
23733,0.893036345833
33893,0.209595317906
5107,0.559056116409
14216,0.116485264639
39795,0.449266016677
10326,0.144059288087
15167,0.28776157398
5227,0.0419297705493
36155,0.862913078669
39234,0.383307669323
14011,0.0206614724158
27266,0.54665943378
6243,0.601097327995
6838,0.10657731551
36412,0.37935939407
31501,0.28437171419
34529,0.140870625026
22675,0.931448176611
34776,0.327007102984
22421,0.381982118367
4976,0.853412534718
37772,0.654405251824
19812,0.401813263012
824,0.845621549222
31264,0.314514463424
24194,0.162263139737
2398,0.258989843259
33227,0.612708308925
30359,0.998345633573
10948,0.127170232915
22990,0.560027265806
2390,0.624143363832
21002,0.809649170968
37587,0.703456006977
4802,0.164410179083
38791,0.349502126121
21426,0.382109525843
32368,0.530156757031
21451,0.884365895328
12711,0.742490211021
37466,0.849763123851
2461,0.787240775887
24360,0.970617412488
23387,0.935285058166
32016,0.952090383718
24908,0.68238970649
1297,0.332149932534
33339,0.35774876073
36256,0.806070712964
30274,0.509707742552
14963,0.0887632990069
35002,0.344325784018
6164,0.365470311331
33787,0.581130977503
38942,0.362348914761
36348,0.704518248122
9449,0.744210646018
8594,0.310687223854
7915,0.686937302048
3580,0.0682786504673
20220,0.589684121653
24846,0.257738889777
22770,0.109989042222
2293,0.279823932827
34773,0.671566525126
29299,0.52669009133
20115,0.0130235596859
18915,0.502453016442
19649,0.517444075627
33176,0.94824304252
9903,0.464807183243
11140,0.0185965405824
29206,0.988033909
27027,0.802334071385
14301,0.467599844423
23900,0.206601755957
39786,0.376018680946
20929,0.709229021887
19998,0.117309171225
28024,0.509461482624
37584,0.164871272952
2691,0.515159081743
36474,0.171055027824
28299,0.0263675435661
12047,0.285960201639
27365,0.0961360264236
23585,0.807000671771
31804,0.621895008237
30892,0.318666498925
20497,0.912309040953
12375,0.0474342641203
12784,0.696499273151
13433,0.00135280082367
28005,0.925104255278
4091,0.584500857571
25168,0.400781476834
6093,0.0242852522517
31107,0.0457495530325
12273,0.0603852013652
38533,0.871387432627
22504,0.240150142637
2081,0.415461659403
35733,0.394765997719
33047,0.980802808504
15262,0.968002874609
11865,0.33581105608
26124,0.211248849736
26601,0.800444781491
16078,0.0809726668528
33686,0.424264376163
25149,0.876179512189
1342,0.970470764781
2549,0.448035708406
14286,0.761975931776
33526,0.768932938808
25361,0.204444781051
9966,0.455432671426
13020,0.982953601426
22951,0.69427243526
13890,0.964372473478
27773,0.0653025017996
19325,0.7040589365
3609,0.549776216563
15049,0.8308251848
35493,0.511751973322
38792,0.51871002261
12436,0.643815857462
15631,0.772202340057
22431,0.380064487924
16049,0.627656403833
37814,0.241050855534
22710,0.42994323984
1054,0.945577177171
32911,0.162279266675
33594,0.833620568394
26007,0.998556227125
21203,0.85160048422
25059,0.0793131468588
16911,0.539377788125
36483,0.457204807826
23974,0.787089835493
20856,0.696657662925
28741,0.975004541931
17639,0.109066409713
21327,0.457552489339
26271,0.290433689137
16971,0.856781127793
19879,0.823544731898
17178,0.708035249257
11157,0.707837847286
29549,0.239701276182
39341,0.197499051653
18154,0.998077855767
38854,0.604927876313
14818,0.423424696586
11801,0.274392560206
31769,0.576408719004
20334,0.752487288631
25638,0.980897931605
16908,0.0608387605577
36522,0.327522007276
29841,0.0497880317007
32282,0.959560952922
33022,0.12860171469
12208,0.136463708689
23822,0.880185285395
8883,0.458238708088
38370,0.648708118935
12346,0.685756307423
278,0.840730188052
9904,0.0104532690967
36122,0.862052225414
9913,0.353867795676
21959,0.0513875288683
34400,0.59205162408
15875,0.706729929771
32318,0.205544535042
28829,0.655225445974
4287,0.599860285107
24043,0.529369642463
10858,0.805085652882
11690,0.252583821721
14154,0.960270408804
729,0.092489807484
33929,0.975863407716
34442,0.212572954337
32324,0.170022946966
7844,0.417969395782
13436,0.916388196161
8873,0.0492186009458
9457,0.3584619263
8739,0.507440398719
4603,0.603442322455
10785,0.2805545947
34520,0.0684342085566
5465,0.0586727305699
16364,0.15286599432
12850,0.123246237122
32983,0.577108399031
13776,0.837523003186
35229,0.0554349501
15336,0.76148616806
27358,0.0166575819346
1024,0.633805094588
14842,0.543388881975
11619,0.547909542965
32574,0.774083328433
11749,0.280339578259
36406,0.596305719931
15057,0.263260930817
3071,0.558378723566
14359,0.513527991813
20140,0.301021015742
14567,0.231856095558
38320,0.275595843583
18208,0.399697470008
18572,0.622979457708
1195,0.91633998918
731,0.85341177061
10067,0.557838727597
32224,0.282053612795
15243,0.0503192721853
5138,0.13390321251
11197,0.963360945174
14077,0.223267230919
18386,0.364064124927
19828,0.805774778643
14307,0.517286224747
31945,0.00715494035868
34022,0.471916664361
33376,0.302324118125
982,0.0825925512751
8761,0.693085900829
17581,0.70116886678
26537,0.0819618209548
19865,0.608331907771
9205,0.840066874741
17571,0.600821519052
28918,0.451928504512
22219,0.161660117403
9657,0.336807107728
27701,0.607022544453
18711,0.11136108365
22062,0.42533051878
12089,0.587050415393
4698,0.0913150912174
35947,0.79142893551
16662,0.82293137245
31230,0.547281380009
8527,0.342179305967
13347,0.197383330549
20938,0.0508118003259
24575,0.109660030442
17330,0.22904747692
13242,0.630108359093
35909,0.121524476521
18125,0.56306153838
38780,0.0587735935692
16588,0.903134137078
25524,0.327794104572
14158,0.234511133353
34182,0.785330422676
12816,0.846405297118
19407,0.507821925746
15435,0.663742183739
15380,0.681693560383
35439,0.0850170420079
525,0.584037353413
5298,0.546747783505
39440,0.108284427745
31664,0.590833977822
26320,0.389912124198
30615,0.201006960199
26277,0.456937334016
33307,0.450617075671
36112,0.708422795121
34231,0.829291456555
10264,0.571362670078
28715,0.259662937149
2048,0.195755609118
23858,0.62639940508
958,0.966801441604
39277,0.218637715043
34424,0.779535902559
13879,0.199630482992
24267,0.27009817532
3763,0.155789772756
20029,0.1571149546
31871,0.0364201893975
4099,0.748646981928
6551,0.347039724501
17445,0.741111939955
14156,0.506988660385
27997,0.442357866748
27376,0.888679696748
15036,0.0412097490665
21839,0.322274327912
25147,0.526746667918
37045,0.177059798731
16399,0.303135907909
27954,0.780629040821
22453,0.146447244482
31374,0.648293305681
35428,0.676597464984
34049,0.273369121008
33298,0.409282330853
27800,0.655568102746
25745,0.68124866953
39652,0.114655385467
14706,0.30444701383
4986,0.0244079278647
14933,0.488446159208
25886,0.969208245293
7411,0.01419463532
21774,0.500008923014
27009,0.175596291327
32155,0.0647136794169
25982,0.4059705963
2680,0.151411750478
25279,0.763383974543
36980,0.256999630113
8745,0.54718118072
33050,0.0351887328443
26043,0.299871371087
2830,0.217222786469
10536,0.277216300673
9028,0.776480600258
6515,0.851041367749
28552,0.0292699221791
25263,0.132084781285
20732,0.901068772589
10589,0.896852236297
3226,0.733710053403
17322,0.386388311825
19703,0.169301006097
4968,0.485900682071
28399,0.489031105262
14757,0.458743952398
37889,0.884993117353
20060,0.898721307926
36565,0.543363164569
9203,0.0612795207332
15220,0.0828552861847
22000,0.872060188169
3398,0.570666264927
23820,0.486359005625
11496,0.152020749158
14146,0.277781861936
15728,0.943363722786
18856,0.307519568519
32194,0.696524163509
9531,0.467782678445
2085,0.907086891136
29833,0.711215150928
14804,0.375276006475
12577,0.810667967443
34472,0.275960884687
14945,0.195776545237
4829,0.0851957480123
26484,0.426191795658
31004,0.472830524975
18067,0.288932868254
16596,0.218324886962
36379,0.0608421311875
29619,0.818999313777
11924,0.991027275881
10515,0.684651051966
16738,0.594576992923
8430,0.268358615223
8991,0.948620969843
7430,0.838693662427
17950,0.752413591265
3596,0.314314264582
10867,0.510958434146
33615,0.260028107132
14391,0.549548082489
15250,0.693635783675
12496,0.778109677226
16528,0.85131622055
27935,0.742022248165
24274,0.126012733879
15868,0.0623782370513
37112,0.152602578338
22494,0.30734815216
27628,0.161471894906
10247,0.968276012486
22941,0.920770233712
29264,0.980858782878
18976,0.771510699846
10472,0.823774698402
19992,0.0274169503688
383,0.521090903305
26710,0.107304624813
24123,0.416131345817
170,0.255469058385
27236,0.910474317768
7903,0.865013407525
26313,0.230410024593
22997,0.286498806544
26888,0.828676036603
5814,0.859274012176
28357,0.350478902379
24713,0.825243284459
37612,0.461491402096
1260,0.294508693947
25030,0.939961534903
6449,0.682902087682
37788,0.707811208833
27956,0.106623953962
9835,0.219143519687
15736,0.487238739069
2005,0.117219490488
34892,0.122095242414
38431,0.960129335184
11238,0.880597502097
1863,0.0555556076124
21669,0.655631591553
11634,0.209763297986
16580,0.0743357001982
29747,0.201686850076
10924,0.00327322332523
18531,0.751751560612
36350,0.00849712800447
29257,0.590326371039
5214,0.605445228412
21856,0.990489151693
12160,0.953969629424
28087,0.670434818757
11173,0.559203562919
29510,0.20143519112
28186,0.611316793662
2175,0.837411091813
35650,0.0312418927077
11010,0.170655853386
38730,0.398554462221
2402,0.344328190905
5226,0.712385872493
7029,0.402515758419
36946,0.819526641207
25792,0.630135894258
34878,0.325982251295
1176,0.816294133672
34511,0.255776968959
4062,0.227017592835
16669,0.241804529076
26220,0.278122390808
6752,0.491668749818
5633,0.794287879557
6071,0.668581172194
26970,0.40240903113
9564,0.840074382993
30488,0.824913165491
31900,0.720119377483
25503,0.256805047883
26153,0.312493636917
3721,0.170655083494
5449,0.649513051115
314,0.561535181304
12527,0.608483550605
19533,0.778613584587
17860,0.599921616834
7334,0.203588217966
19547,0.932788883794
27858,0.369864744851
29102,0.280139969604
29044,0.7982362629
30479,0.750624168978
28922,0.0760955740181
4037,0.509100561204
23429,0.660089594074
33380,0.87234608367
28816,0.918993059642
27789,0.016821887235
15547,0.627580651049
20625,0.73091621066
2205,0.966061359947
881,0.1599010037
7492,0.151009663085
3654,0.317166519562
37624,0.372854145655
4740,0.592916443774
34307,0.0717281844813
15777,0.0315965849687
23726,0.864095422318
23978,0.335156475581
5726,0.808030285904
17991,0.876671237013
7013,0.698806154772
29962,0.574487063031
35855,0.99446581071
24302,0.850391632158
21299,0.593146912729
34723,0.0636353224029
24129,0.0860903335538
18782,0.106690706381
22213,0.343911447626
244,0.458786486122
23831,0.803734428686
23450,0.502305680876
5578,0.457167647376
36879,0.519654439711
3766,0.702510453995
9161,0.263329454536
4666,0.209836226322
3100,0.0809793270305
15644,0.41234913152
16986,0.92874453411
19326,0.00557566736752
8965,0.287424848919
24355,0.0385852630591
5714,0.0896324763483
33431,0.734787765077
34584,0.816863470403
30297,0.376778946334
39369,0.26335922529
32380,0.135798161267
28268,0.532066563068
37723,0.737274170658
24498,0.250434336471
7201,0.66991811471
29337,0.896955293235
8682,0.853806515039
14568,0.998758491048
30077,0.59320938534
25045,0.761478751325
8776,0.237993572171
24108,0.608945507361
6999,0.679541409581
39740,0.923395482524
32045,0.913863299291
20786,0.0772358475273
6566,0.982264533206
18411,0.403138161505
36720,0.890109005794
22054,0.0218020397102
21396,0.217301418985
35881,0.062890558009
20685,0.303964303547
1010,0.654055630983
6480,0.0786917633476
16548,0.735617835243
33712,0.045699085796
25587,0.261674697691
30614,0.0307802048755
15077,0.342966297037
8755,0.96365879666
4417,0.132448714387
5709,0.729968270959
36698,0.756387993127
34350,0.348355152399
39648,0.105742704143
1710,0.51119449656
16967,0.836232012556
29413,0.581166298471
28616,0.938034878708
912,0.160794882349
7191,0.175338995785
35422,0.577730946361
8362,0.894831516537
34410,0.953983911251
19621,0.454111381403
643,0.560387931324
19228,0.358473339064
25948,0.183215848752
10252,0.843735241063
23845,0.482635596247
24167,0.878823714637
9118,0.436549209124
16934,0.0203825372223
37531,0.26312249359
19804,0.523892378074
29486,0.777074210363
21931,0.319174175889
36110,0.227317066405
7055,0.0692885989423
9851,0.927593090327
11705,0.0159823329617
5113,0.87070106968
3473,0.930128405743
25796,0.740561414677
23876,0.387308190597
36688,0.128475961238
36844,0.515930410329
33409,0.722376151739
25980,0.93050046843
30511,0.578759499009
28241,0.58433118058
23522,0.0138278153555
8894,0.127085342866
21024,0.157108463411
6847,0.38590823365
9264,0.0851748853442
3234,0.11807616666
18185,0.0602823520018
16952,0.694680009394
3673,0.232634740887
1456,0.951749441794
33121,0.574194648056
27900,0.288506447527
36723,0.942328387883
37501,0.0694490890118
29544,0.49650468775
37483,0.30959522983
4570,0.793232401609
38387,0.31899521391
9481,0.868366547506
18434,0.110385571242
27106,0.760478091603
12878,0.325449310609
21006,0.763512475598
21172,0.0204773657226
38661,0.331919032499
11412,0.713654592723
37941,0.476438062074
948,0.681719507243
38581,0.181923173363
37268,0.644533456359
10250,0.614908566773
15401,0.380987295728
5015,0.488132241114
10850,0.789823937946
9153,0.775962251263
24547,0.236548115352
12283,0.992389896135
24185,0.066259553458
6502,0.124996051769
28669,0.283577425387
23857,0.895381634164
7695,0.391970489289
2802,0.103942098678
5381,0.0492499724806
39045,0.915530081724
37398,0.23800090227
36241,0.920847384048
31357,0.252910878532
4386,0.19960570001
10871,0.384967126697
15639,0.0524610184887
18114,0.400377917768
914,0.158633424073
31748,0.590214258576
11292,0.67407950877
4693,0.593185174972
32789,0.945689465204
13565,0.667445330842
1438,0.333849544653
31252,0.418740590195
5653,0.959795078883
39898,0.385355329592
17455,0.733741542686
19601,0.990939725531
22584,0.00620914988364
22960,0.630129876967
24795,0.181828960944
21965,0.843769067915
34972,0.365345377608
35000,0.0885617479869
24210,0.778185456322
26314,0.323731028918
2436,0.704599720829
23432,0.890776562246
25213,0.951552407878
532,0.831699087025
32066,0.870665810015
31547,0.851064265383
34677,0.989291865761
6906,0.316543954821
15207,0.944936780997
25976,0.0865754956271
29995,0.855171651827
17209,0.429123769918
3723,0.176857324634
26101,0.0337841349524
29083,0.0274439693881
17422,0.325209762405
14772,0.471322462956
27055,0.47109572777
15711,0.359791026607
19819,0.83736553121
8137,0.0947332055045
33742,0.573585769674
35644,0.532741405303
35374,0.713593098801
20177,0.450347409214
16714,0.583348522026
33441,0.192778882453
4396,0.155653271769
19213,0.255324140962
17921,0.638544354923
19187,0.0352227413561
20975,0.175854183461
21209,0.553878185225
6548,0.121154833959
2593,0.15362923862
15577,0.0430191722872
38377,0.242602824308
899,0.178195034968
18279,0.108475482612
37915,0.00167432082527
12802,0.44667906638
25475,0.195127099555
31847,0.755014948126
37542,0.400581350454
26381,0.748359057476
8511,0.512393410125
19476,0.227376500384
180,0.0994072361092
18910,0.836168579479
18617,0.953470528372
9514,0.16157989676
6929,0.474923726546
36220,0.504034294198
27279,0.758557274538
14416,0.54632115799
10188,0.650772765501
21298,0.711795411946
30437,0.720747885211
37012,0.48907191203
6081,0.233329615817
9547,0.549136463931
15044,0.41681790876
14504,0.174615235614
34858,0.976698912154
24923,0.201824528108
8893,0.1389130408
34855,0.0506475479878
13665,0.988878604955
30686,0.575169856758
38899,0.808795983911
13438,0.801303209762
26457,0.163725576642
39552,0.231071127701
2442,0.564123758318
5999,0.955805470778
1593,0.636622459306
19802,0.575672184687
11515,0.418174893763
12967,0.100601418122
23879,0.418520220593
4486,0.542471922903
17935,0.626584099773
34275,0.602669115987
18741,0.0829412563489
26086,0.317898280786
11674,0.4298882514
30460,0.769025124497
10277,0.193513234526
38922,0.988015807102
13140,0.304511771852
35664,0.121541582739
132,0.698010344368
1949,0.345566953138
757,0.0659657395915
36156,0.599563062199
3222,0.704366510133
34761,0.336957214021
7288,0.0313461570666
39546,0.748940714142
24596,0.81822860598
39008,0.412679228669
36574,0.172447184519
24471,0.121219178147
34436,0.0110977308227
6266,0.401648642408
4689,0.155754113295
7771,0.387755839451
8625,0.631892591648
12404,0.149197506766
13902,0.616954207039
34703,0.929434616897
28909,0.0336388966382
3531,0.697584305435
5934,0.51091961982
37128,0.707932073636
15517,0.685218685098
10414,0.541601210851
6357,0.104552751803
23713,0.417565831284
25434,0.968037481194
30544,0.155038546592
3987,0.967953415409
26937,0.0198811270773
15390,0.809123765783
5430,0.00371180327015
7144,0.561955142658
38284,0.259978061993
34154,0.657154340717
11366,0.0097425005233
37874,0.892974265532
23344,0.488143576796
34628,0.786609572561
771,0.404351144593
22666,0.836184860059
3621,0.444681992372
33555,0.975717482138
5423,0.802961430353
32905,0.363304888276
9627,0.608419447481
25875,0.186045944512
9802,0.620905592745
9479,0.882177376124
35587,0.400648257563
23672,0.969068139572
11108,0.457492789975
37946,0.565808619908
35546,0.634174171707
21389,0.146198752397
19713,0.339659407447
26791,0.0091096893978
39855,0.266297943968
24431,0.724886804053
30003,0.0251608789562
36377,0.443951145456
20147,0.63321270056
9151,0.143746444304
3540,0.892125975477
31434,0.955648723966
17350,0.964403502472
26377,0.771724006345
13940,0.0883622550006
5319,0.677308894136
3457,0.305803324819
14502,0.684169469463
13339,0.873530271034
20384,0.765404989033
22688,0.347922952765
13465,0.579315041778
13653,0.50707603537
110,0.775054363672
7152,0.573136578225
30279,0.345214733017
31017,0.643704797459
1076,0.0543288119425
35026,0.593042804347
19993,0.684533163858
28845,0.338323119339
10320,0.637728561726
12232,0.959337703436
27832,0.222111449841
8634,0.876842401346
1747,0.231984825123
30524,0.514040160667
25655,0.0565172490992
20423,0.376204996378
19263,0.466276765705
13994,0.76507586694
10725,0.949657310097
13997,0.301965585772
7085,0.472421284073
14742,0.139529269021
30783,0.00193915956198
33655,0.360477721212
21084,0.046494665658
12844,0.0895777781938
38355,0.19422138302
29884,0.723542636789
2638,0.600706618097
22510,0.161390600516
22490,0.247314148113
39372,0.791692786322
16905,0.460106646758
10293,0.0330372286954
37448,0.92772415774
27685,0.506896456138
3842,0.499598269721
13229,0.586701118339
14127,0.0242023475832
23287,0.429718362739
15345,0.82737213974
35926,0.768939095332
15776,0.227197779531
32781,0.837445681851
4195,0.703407625632
10777,0.0953970236001
38542,0.460416308813
12173,0.0236333479856
18019,0.0633374300609
26985,0.57671059212
4414,0.36645022572
36552,0.270819407931
15473,0.92109064043
25549,0.578618954695
801,0.525359619055
11804,0.254681969428
5628,0.569781060622
15758,0.689605561042
24901,0.0753238987036
10904,0.434208200981
6336,0.937464997954
20852,0.725418715397
20977,0.711878047065
35177,0.772684339677
28369,0.397720172304
12126,0.857803500342
1613,0.223851308937
9033,0.450501874144
30321,0.237096113853
23717,0.149790349253
1304,0.895133957936
31689,0.903693551448
6715,0.748409445079
3702,0.185504233801
25682,0.500719365716
585,0.793639340765
35468,0.999109458105
20726,0.663070328269
20346,0.567217515719
37515,0.277837434643
16884,0.513163012552
22158,0.152133973546
28989,0.58674847226
28759,0.38942773209
36380,0.448320580899
2559,0.995158393966
36421,0.21347177462
22423,0.147338933394
24883,0.476482547938
19233,0.176184202067
418,0.331931727445
20640,0.527229615403
5174,0.98605627762
35212,0.441611610113
11664,0.970150051716
36239,0.48090941493
31514,0.92212007749
36058,0.754702986932
10088,0.213585412435
16889,0.836740329667
15438,0.299902739637
30805,0.193755308731
19854,0.882231116697
28662,0.129048017877
30919,0.340008282314
15223,0.475443909485
17890,0.992878726299
17399,0.550086479226
34148,0.319847250045
12693,0.432010588003
31506,0.862374384738
33896,0.265974729769
13114,0.525642744421
7496,0.991133716088
27086,0.618720422313
38258,0.855057281206
23988,0.272633609326
19961,0.917870990475
1545,0.891833016847
5728,0.880139719051
24697,0.952317697289
21090,0.0276146445662
25887,0.0234590529221
25882,0.928042418752
5548,0.697187069543
31952,0.0965170540503
1185,0.934330758806
26512,0.199397540218
38033,0.97792814131
12094,0.594155165871
34155,0.729293340834
21143,0.972240327427
35389,0.678462617101
9236,0.00156222158088
5169,0.347522953077
3478,0.262560765655
6200,0.718176287913
27707,0.200591840683
29528,0.155449067752
36268,0.620388288801
475,4.8103141416e-05
32729,0.494046901231
5245,0.815499659282
20710,0.43689630667
24131,0.0774240292865
34359,0.991835981221
25453,0.892187527469
35791,0.796889896439
13802,0.172878894307
20676,0.624352051503
11347,0.829682354542
17582,0.72450403744
37302,0.190693998791
22496,0.466249476368
15327,0.910359815758
17435,0.169738977692
24163,0.212502025137
18506,0.980788728149
3619,0.390098703949
27877,0.528247011013
4543,0.868551476698
9110,0.795195725725
2491,0.690205519899
25134,0.793162823966
504,0.0436327262482
28026,0.651513337954
32959,0.542067410445
17385,0.533687806247
17580,0.740401940276
13389,0.624017777759
1569,0.848806607729
11519,0.07498588486
4815,0.733147740337
22296,0.0823125984308
2721,0.801124384098
18884,0.320867977096
30794,0.858073058981
39391,0.414959026984
33207,0.489414527801
11654,0.623604114152
24310,0.916335056347
31844,0.670857674009
22049,0.0308262931326
21142,0.15959295185
1037,0.967391429365
26757,0.141186651679
26790,0.071123488777
3008,0.28818582015
14654,0.891974192109
13999,0.926592436226
30642,0.313952223818
5989,0.0110042584137
38966,0.726850196608
19704,0.794184045461
30055,0.227066250719
12107,0.498710960977
38109,0.933645200538
21500,0.572033193346
36514,0.088699800864
25664,0.269851357894
31841,0.28902653618
36435,0.615884791603
25416,0.577382099403
31901,0.158738792211
34504,0.498457059264
8704,0.816316186852
31356,0.249101865534
21891,0.146377286744
32895,0.993666638497
14562,0.81064010597
6989,0.183613006643
14666,0.788795276966
6563,0.0909516067957
9310,0.221945122222
19862,0.110527866956
4569,0.530832002521
6229,0.112617020353
32770,0.135321899604
37726,0.323071477493
35358,0.928821595526
25325,0.115718998503
39882,0.0497099660293
5495,0.618763326222
569,0.767339733507
26701,0.785691782746
9255,0.311455223656
36572,0.46904673727
11111,0.137937427746
25034,0.49147014301
37443,0.075673425362
13971,0.848960582061
35623,0.979441839264
38282,0.584125404616
23920,0.69649690322
8620,0.643601122559
19232,0.322946921169
18100,0.00325633356997
31456,0.849487704074
4001,0.870426835303
1329,0.268131210402
29709,0.40363800421
34500,0.162268203856
7731,0.372480944533
860,0.849075476808
26309,0.159476944736
10564,0.317704317297
32980,0.749248591841
14870,0.67189085179
36651,0.0878568381749
24422,0.54163366208
14586,0.740107049073
25312,0.353844834984
13325,0.415782490103
11528,0.204091883387
27867,0.109333036725
32616,0.767412714306
3858,0.959847019914
13843,0.322310615284
5427,0.760722441022
20051,0.402871992675
36749,0.621876737274
32891,0.0428251165696
25974,0.453737415986
25247,0.972858841769
15066,0.0447972513211
2630,0.307172805576
1168,0.623434612717
11758,0.789797902309
2464,0.491460751748
18104,0.914525127285
3339,0.830982061834
5022,0.891701693478
26741,0.58069507084
12362,0.97136371546
19832,0.695059294277
26670,0.480661957266
340,0.165868709875
2763,0.230981269971
22554,0.761220807791
35080,0.318249343672
16013,0.195551489017
13670,0.918289246071
21895,0.95920686557
35550,0.803418886411
34912,0.741809541213
24403,0.199283231379
13378,0.455868539411
6633,0.976874011716
34150,0.357767460066
17607,0.762088387064
7605,0.317950080209
27375,0.734303365624
2300,0.914538157141
3992,0.154239723869
38894,0.709084690663
3164,0.271169592249
21761,0.809545603587
5585,0.669430200372
22612,0.477488072526
4022,0.357207767859
15930,0.304924512827
38422,0.0401653338546
34232,0.238919775128
5903,0.362330187303
15496,0.0874743557002
1104,0.490445082576
15975,0.2945639481
7248,0.912636608115
22211,0.596478791311
20014,0.255319833355
2414,0.147657693995
22300,0.516132019206
17518,0.7170168708
32735,0.422765269334
16385,0.789494883946
15630,0.855000686152
10323,0.853893895985
17599,0.102898912868
25061,0.801902466492
33343,0.190339394858
4134,0.333272967241
10474,0.372453047672
9408,0.687890038928
6711,0.204423048431
27840,0.424113539678
